Jour	A_AssimSurplus	A_DemStructLeaf	A_DemStructTot	A_GrowthStructLeaf	A_GrowthStructTot	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	ApexHeight	ApexHeightGain	Assim	AssimNotUsed	AssimNotUsedCum	AssimPot	AssimSurplus	CoeffCO2Assim	CoeffCO2Tr	Conversion	ConversionEff	Cstr	CstrAssim	CstrCum	CstrMean	CulmsPerHill	CulmsPerHillFin	CulmsPerHillMax	CulmsPerPlant	CulmsPerPlantFin	CulmsPerPlantMax	CulmsPop	CumCarbonUsedPop	CumDr	CumEt	CumGrowthPop	CumIrrig	CumIrrigFin	CumLr	CumPAR	CumSupplyTot	CumTr	CumWReceived	CumWUse	CumWUseFin	DayLength	DeadLeafdrywtPop	DegresDuJour	DegresDuJourCor	DemResInternodePop	Density	Dr	DryMatAboveGroundPop	DryMatAboveGroundPopFin	DryMatAboveGroundTotPop	DryMatPanicleTotPop	DryMatResInternodePop	DryMatResInternodePopOld	DryMatStemPop	DryMatStructInternodePop	DryMatStructLeafPop	DryMatStructPaniclePop	DryMatStructRootPop	DryMatStructSheathPop	DryMatStructTotPop	DryMatTotPop	DryMatTotPopFin	DryMatVegeTotPop	DurGermFlow	DurGermMat	EauDispo	ETM	Eto	ETR	Evap	EvapPot	FertSpikeNumPop	FloodwaterDepth	FractionPlantHeightSubmer	FractionRootsLogged	FTSW	FtswMoy	GrainFillingStatus	GrainFillingStatusFin	GrainYieldPanicle	GrainYieldPop	GrainYieldPopFin	GrowthDryMatPop_V2_1	GrowthPop	HarvestIndex	Haungain	HaunIndex	HMoyCalc	Ic	IcCum	IcMean	InternodeResStatus	IrrigAutoDay	IrrigTotDay	Kce	KceReal	Kcl	Kcp	KcTot	KRolling	Lai	LaiDead	LaiFin	LastLeafLength	LastLeafLengthPot	LIRkdf	LIRkdfcl	Lr	LTRkdf	LTRkdfcl	MaxLai	NbJas	NumPhase	PanicleNumPlant	PanicleNumPop	Par	ParIntercepte	PhaseStemElongation	PlantHeight	PlantLeafNumTot	PlantWidth	RayExtra	RelPotLeafLength	ResCapacityInternodePop	ReservePopFin	ResInternodeMobiliDay	RespMaintDebt	RespMaintTot	ResUtil	RgCalc	RootFront	RootFrontOld	RootMassPerVol	RootShootRatio	RUE	RUEgreen	RURac	SeuilTemp	SimAnthesis50	SimEmergence	SimEndCycle	SimPanIni	SimStartGermin	SimStartMatu2	SimStartPSP	Sla	SlaMitch	SlaNew	SpikeNumPanicle	SpikeNumPop	SterilityCold	SterilityDrought	SterilityHeat	SterilityTot	SterilityTotFin	StockMacropores	StockRac	StockSurface	StockTotal	StressCold	SumDDPhasePrec	SumDegreDayCor	SumDegresDay	SumPP	SupplyTot	TillerDeathPop	TMaxMoy	TMinMoy	TMoyCalc	Tr	TrEff	TrEffInst	TrPot	VDPCalc	VitesseRacinaire	VitesseRacinaireDay	VolMacropores	WueEt	WueTot
30/07/2011	0	16,93987054	69,11477739	5,163662607	19,48598028	0	0	0	NA	27,97807807	0	0	27,97807807	0	1	1	4,5	0	1	1	37,45905374	0,913635457	2,002509681	0	2,002509681	1,001254841	0	1,001254841	53266,75753	372,4369624	8,72	191,2480384	372,7516171	18,80141797	0	0,005887485	NA	372,0645624	163,7266205	0	366	0	12,55941484	17,88037354	12,27419355	12,27419355	5,189225219	26600	0	175,7282072	0	193,6085808	0	20,36792374	18,7861284	100,7375691	0	74,9906382	0	178,8283816	80,36964531	334,1886651	372,4369624	0	372,4369624	0	0	29,54	3,84434998	3,797675203	3,84434998	3,48651002	3,48651002	0	0	0	0	1,059246133	0	0	0	0	0	0	21,06777562	20,47100887	0	NA	13,83933169	1,6	0,304823026	14,01894018	0,34192537	0,268740445	0	0	0,918064298	0,918064298	NA	0,094226057	1,012290355	1	0,189294564	0,045134401	0	399,0469163	722,7699263	NA	0,084441033	1,06	NA	0,915558967	0	41	2	0	0	6,53	0,535040132	0	510,805692	27,68570589	338,6496164	37,79233753	0,722769926	75,79031778	0	NA	0	7,507069196	130	13,06	415	NA	0,088936526	1,017641871	0,535040132	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002500108	NA	NA	0	0	0	0	0	0	0	7,708646024	56,0827254	13,51390973	202,708646	1	50	540,4460104	540,4460104	0	21,06777562	0	0	0	24,1	0,35783996	0,000227475	0,006076993	0,35783996	0	30	NA	45	0,00019474	5,229155045
31/07/2011	0	18,11382185	74,03451475	7,485085097	28,3027245	0	0	0	NA	38,22500835	0	0	38,22500835	0	1	1	4,5	0	1	1	38,45905374	0,915691756	2,002509681	0	2,002509681	1,001254841	0	1,001254841	53266,75753	402,378232	8,72	196,9636109	402,6928868	18,80141797	0	0,005581823	NA	402,005832	169,4421929	0	366	0	12,55119099	19,83531473	12,38510638	12,38510638	5,542239404	26600	0	189,5631735	0	209,3984882	0	22,65811594	20,36792374	109,6940384	0	79,86913505	0	192,9797438	87,03592247	359,8848013	402,378232	0	402,378232	0	0	0	5,715572419	5,644083581	5,715572419	5,167491332	5,167491332	0	0	0	0	1,039531518	0	0	0	0	0	0	30,5929167	29,94126964	0	NA	14,14895935	6	0,413225059	14,43216524	0,343622982	0,281923802	0	0	0,915558967	0,915558967	NA	0,097107188	1,012666155	1	0,199681494	0,049590437	0	473,5718336	736,7031709	NA	0,088757362	0	NA	0,911242638	0	42	2	0	0	9,94	0,83934387	0	521,2816662	28,30573827	344,7781751	37,79817215	0,736703171	80,36964531	0	NA	0	8,283738715	130	19,88	415	NA	0,094061201	1,018023387	0,83934387	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002468718	NA	NA	0	0	0	0	0	0	0	1,993073606	54,50141703	13,13287157	196,9930736	1	50	552,8311168	552,8311168	0	30,5929167	0	0	0	25,3	0,548081087	0,000237472	0,006026585	0,548081087	0	30	NA	45	0,000204291	4,554153513
01/08/2011	0	19,64794629	80,25701817	9,874447628	37,43428267	0	0	0	NA	49,60134352	0	0	49,60134352	0	1	1	4,5	0	1	1	39,45905374	0,917652413	2,002509681	0	2,002509681	1,001254841	0	1,001254841	53266,75753	442,1271018	8,72	202,3608567	442,4417566	18,80141797	0	0,007419047	NA	441,7547018	174,8394388	0	366	0	12,5428175	21,59275999	12,82758621	12,82758621	5,771152937	26600	0	208,8374567	0	230,4302167	0	25,55851818	22,65811594	121,4371344	0	87,40032232	0	211,6968852	95,87861617	394,9758237	442,1271018	0	442,1271018	0	0	0	5,397245875	5,326333182	5,397245875	4,8535819	4,8535819	0	0	0	0	1,01022089	0	0	0	0	0	0	40,33468491	39,74886982	0	NA	14,46964901	10,7	0,502568945	14,93473419	0,3473194	0,29365482	0	0	0,911242638	0,911242638	NA	0,102070966	1,013313604	1	0,215766786	0,053306444	0	532,494791	751,1342054	NA	0,09522425	0	NA	0,90477575	0	43	2	0	0	13,585	1,205768763	0	533,8468849	28,94792241	352,2959659	37,80351805	0,751134205	87,03592247	0	NA	0	9,852473691	130	27,17	415	NA	0,101504617	1,013692125	1,205768763	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002434022	NA	NA	0	0	0	0	0	0	0	0	50,54582773	9,2	191,5958277	1	50	565,658703	565,658703	0	40,33468491	0	0	0	27,8	0,543663975	0,000252876	0,006123319	0,543663975	0	30	NA	45	0,000218484	4,113669639
02/08/2011	0	20,61501406	84,52330574	9,983844596	37,95726076	0	0	0	NA	51,33083119	0	0	51,33083119	0	1	1	4,5	0	1	1	40,45905374	0,919523949	2,002607424	0	2,002607424	1,001303712	0	1,001303712	53269,35749	482,5182658	8,72	207,4304124	482,8329206	18,80141797	0	0,006883189	NA	482,1458658	179,9089945	0	366	0	12,53429794	23,22309629	12,91090909	12,91090909	6,147740429	26600	0	228,619654	0	251,8427503	0	28,53586687	25,55851818	133,4092688	0	95,21038519	0	230,6755155	104,873402	430,7593027	482,5182658	0	482,5182658	0	0	0	5,0695557	5,43069654	5,0695557	4,474851593	4,913562534	0	0	0	0	0,853956926	0	0	0	0	0	0	40,93460945	40,39116402	0	NA	14,79242174	9,7	0,484299674	15,41903386	0,350432588	0,297624935	0	0	0,90477575	0,823992201	NA	0,109507888	1,014283638	1	0,231744165	0,056525526	0	532,8346609	765,6589781	NA	0,10179744	0	NA	0,89820256	0	44	2	0	0	12,82	1,220774888	0	548,3956984	29,59430947	361,1237821	37,80832776	0,765658978	95,87861617	0	NA	0	10,93966717	130	25,64	415	NA	0,111349569	1,008992497	1,220774888	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002403321	NA	NA	0	0	0	0	0	0	0	0	45,47627203	4,664154145	186,526272	1	50	578,5696121	578,5696121	0	40,93460945	0	0	0	28,1	0,594704107	0,000268201	0,006174189	0,594704107	0	30	NA	45	0,000232617	4,2047745
03/08/2011	0	21,56480049	88,92769558	10,35221584	39,45707873	0	0	0	NA	53,90810069	0	0	53,90810069	0	1	1	4,5	0	1	1	41,45905374	0,921312305	2,002607424	0	2,002607424	1,001303712	0	1,001303712	53269,35749	524,5943933	8,72	210,0687903	524,9090481	18,80141797	0	0,007896371	NA	524,2219933	182,5473724	0	366,8	0	12,52563589	25,06434729	12,90754717	12,90754717	6,734274931	26600	0	249,1259912	0	274,1903384	0	31,76866597	28,53586687	146,0183915	0	103,1075997	0	250,4040549	114,2497255	467,7613801	524,5943933	0	524,5943933	0	0	0,8	2,638377898	4,618093036	2,638377898	2,097751342	4,147982988	0	0	0	0	0,80405043	0	0	0	0	0	0	42,68987783	42,0761275	0	NA	15,11511042	9,2	0,480051547	15,89908541	0,353313009	0,302923958	0	0	0,89820256	0,454246228	NA	0,117067056	1,015269616	1	0,247800675	0,060237676	0	540,5535605	780,1799687	NA	0,108383222	0	NA	0,891616778	0	45	2	0	0	12,44	1,266360153	0	562,6449633	30,24052822	369,7529539	37,81255365	0,780179969	104,873402	0	NA	0	11,83197319	130	24,88	415	NA	0,121332061	1,00513019	1,266360153	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002374998	NA	NA	0	0	0	0	0	0	0	0	43,63789413	3,334417722	184,6878941	1	50	591,4771593	591,4771593	0	42,68987783	0	0	0	27,9	0,540626556	0,000287374	0,006278271	0,540626556	0	30	NA	45	0,000249725	4,256932797
04/08/2011	0	22,73119921	94,15077149	4,808171881	18,36872198	0	0	0	NA	32,53723862	0	0	32,53723862	0	1	1	4,5	0	1	1	42,45905374	0,923022907	2,002607424	0	2,002607424	1,001303712	0	1,001303712	53269,35749	543,8393158	8,72	213,8877327	544,1539706	18,80141797	0	0,001983013	NA	543,4669158	186,3663147	0	371,8	0	12,51683491	27,07474617	13	13	7,310473599	26600	0	257,1761537	0	284,2508999	0	33,31499941	31,76866597	151,940914	0	105,2352397	0	259,5884159	118,6259146	483,4495702	543,8393158	0	543,8393158	0	0	5	3,818942322	8,057421022	3,818942322	2,814659685	7,184131773	0	0	0	0	0,756686459	0	0	0	0	0	0	19,91505543	19,24492246	0	NA	15,44011042	0	0,211523019	16,11060843	0,350230618	0,29159807	0	0	0,891616778	0,349325135	NA	0,124640705	1,016257483	1	0,249933495	0,064302471	0	365,5437742	794,8049687	NA	0,110197713	0	NA	0,889802287	0	46	2	0	0	5,295	0,573889159	0	576,7867166	30,89137563	378,3107129	37,81614794	0,794804969	114,2497255	0	NA	0	13,29231616	130	10,59	415	NA	0,131708993	1,009379805	0,573889159	0	53,95	600	NA	NA	NA	NA	NA	NA	NA	0,002362035	NA	NA	0	0	0	0	0	0	0	0	44,81895181	5,506971593	185,8689518	1	50	604,4771593	604,4771593	0	19,91505543	0	0	0	28,75	1,004282637	0,000291812	0,005810251	1,004282637	0	30	NA	45	0,000254264	5,669603286
05/08/2011	0	23,38404508	97,52257358	12,05523453	46,10360536	0	0	0	NA	62,16336065	0	0	62,16336065	0	1	1	4,5	0	1	1	43,45905374	0,924660718	1,844706439	0	2,002607424	0,922353219	0	1,001303712	49069,19127	593,0781745	8,72	218,384941	593,3928293	18,80141797	0	0,006368808	NA	592,7057745	190,863523	0	371,8	0	12,50789856	30,18632983	12,81132075	12,81132075	8,093472608	26600	0	280,2516261	0	310,437956	0	37,48744734	33,31499941	167,1099301	0	113,1416961	0	282,6402186	129,6224827	525,4043974	593,0781745	0	593,0781745	0	0	0	4,497208348	6,229204224	4,497208348	3,70779768	5,542760166	0	0	0	0	0,762023246	0	0	0	0	0	0	50,27605329	49,23885874	0	NA	15,76039343	10,7	0,515532471	16,6261409	0,353747679	0,316013979	0	0	0,889802287	0,595228146	NA	0,12672737	1,016529657	1	0,267244656	0,07130117	0	581,0230852	809,2177046	NA	0,116851764	0	NA	0,883148236	0	47	3	0	0	13,615	1,500341861	0	586,1164041	31,53277678	383,7175462	37,81906282	0,809217705	118,6259146	0	NA	0	12,92450191	130	27,23	415	NA	0,136539837	1,008523028	1,500341861	0	53,95	612,8113208	NA	NA	NA	NA	NA	NA	NA	0,002332823	NA	NA	0	0	0	0	0	0	0	0	40,32174346	1,764626425	181,3717435	1	600	617,28848	617,28848	1,265147477	50,27605329	4200,166217	0	0	27,3	0,789410667	0,000310734	0,005843476	0,789410667	0	25	NA	45	0,000271575	4,14327976
06/08/2011	0	22,65828937	94,97423699	9,361430358	35,88697633	0	0	0	NA	52,80252614	0	0	52,80252614	0	1	1	4,5	0	1	1	44,45905374	0,926230286	1,755891987	0	2,002607424	0,877945993	0	1,001303712	46706,72684	631,6322748	8,72	220,087519	631,9469296	18,80141797	0	0,006043502	NA	631,2598748	192,566101	0	371,8	0	12,4988304	32,24183525	12,87924528	12,87924528	8,113846725	26600	0	298,8067328	0	331,0485681	0	40,83973973	37,48744734	179,0442803	0	119,7624525	0	300,5837067	138,2045406	558,5506998	631,6322748	0	631,6322748	0	0	0	1,702577978	4,831690398	1,702577978	1,053297701	4,267098852	0	0	0	0	0,727867391	0	0	0	0	0	0	39,23926873	38,55410025	0	NA	16,08237457	5,7	0,413156978	17,03929787	0,354985372	0,315066791	0	0	0,883148236	0,217997763	NA	0,134379528	1,017527765	1	0,27938459	0,075214491	0	529,4564294	823,7068555	NA	0,122200453	0	NA	0,877799547	0	48	3	0	0	9,73	1,136967663	0	600,797825	32,12692544	392,6324637	37,8212505	0,823706856	129,6224827	0	NA	0	14,24842589	130	19,46	415	NA	0,14866476	1,005946901	1,136967663	0	53,95	630,1677253	NA	NA	NA	NA	NA	NA	NA	0,002311987	NA	NA	0	0	0	0	0	0	0	0	38,61916548	0,69956733	179,6691655	1	600	630,1677253	630,1677253	1,087151944	39,23926873	2377,995412	0	0	27,7	0,649280277	0,000328008	0,005849157	0,649280277	0	25	NA	45	0,000286991	4,644153733
07/08/2011	0	22,37569821	94,8010459	6,926499268	26,59778519	0	0	0	NA	42,4527218	0	0	42,4527218	0	1	1	4,5	0	1	1	45,45905374	0,927735791	1,652848691	0	2,002607424	0,826424345	0	1,001303712	43965,77517	660,0998482	8,72	222,2233886	660,414503	18,80141797	0	0,002676294	NA	659,7274482	194,7019706	0	379,1	0	12,48963395	34,87740124	12,82692308	12,82692308	8,878274301	26600	0	311,3398477	0	346,2172489	0	43,58804997	40,83973973	188,1649839	0	123,1748638	0	313,8825993	144,5769339	581,634397	660,0998482	0	660,0998482	0	0	7,3	2,135869586	7,802718204	2,135869586	1,039349536	6,849222509	0	0	0	0	0,702865582	0	0	0	0	0	0	29,34609543	28,46757343	0	NA	16,40304764	1,6	0,309554553	17,34885243	0,354058213	0,315387973	0	0	0,877799547	0,133203521	NA	0,14053052	1,018330068	1	0,284778692	0,0806361	0	466,3196176	838,137144	NA	0,125099509	0	NA	0,874900491	0	49	3	0	0	6,545	0,799801962	0	613,6640127	32,68999273	400,3611604	37,82266329	0,838137144	138,2045406	0	NA	0	13,98514837	130	13,09	415	NA	0,158102781	1,008167126	0,799801962	0	53,95	642,9946484	NA	NA	NA	NA	NA	NA	NA	0,002297008	NA	NA	0	0	0	0	0	0	0	0	43,7832959	6,960217793	184,8332959	1	600	642,9946484	642,9946484	1,017323567	29,34609543	2740,951674	0	0	25,75	1,09652005	0,000339031	0,005549292	1,09652005	0	25	NA	45	0,000297043	5,307904185
08/08/2011	0	21,74240265	93,05433612	9,94995766	38,25445192	0	0	0	NA	56,71553192	0	0	56,71553192	0	1	1	4,5	0	1	1	46,45905374	0,929181075	1,538728505	0	2,002607424	0,769364253	0	1,001303712	40930,17824	701,6211577	8,72	226,6175407	701,9358125	18,80141797	0	0,005613407	NA	701,2487577	199,0961227	0	384,6	0	12,48031275	38,06660838	12,70794393	12,70794393	9,461649059	26600	0	330,544724	0	368,6113324	0	47,91797657	43,58804997	201,6721788	0	128,8725453	0	333,0098253	153,7542022	615,6365728	701,6211577	0	701,6211577	0	0	5,5	4,394152112	5,273152298	4,394152112	3,635533037	4,613483537	0	0	0	0	0,744166133	0	0	0	0	0	0	42,58437852	41,52130947	0	NA	16,72074624	5,7	0,457629169	17,8064816	0,356129632	0,331435833	0	0	0,874900491	0,68944207	NA	0,143864435	1,018764926	1	0,296021311	0,087439317	0	576,6567756	852,4335809	NA	0,129852682	0	NA	0,870147318	0	50	3	0	0	9,74	1,218469214	0	624,6122596	33,21510044	406,842631	37,82325366	0,852433581	144,5769339	0	NA	0	15,19422245	130	19,48	415	NA	0,16509781	1,007457694	1,218469214	0	53,95	655,7025923	NA	NA	NA	NA	NA	NA	NA	0,002276843	NA	NA	0	0	0	0	0	0	0	0	44,88914379	8,761862594	185,9391438	1	600	655,7025923	655,7025923	0,967419088	42,58437852	3035,596927	0	0	26,85	0,758619075	0,000352403	0,005544735	0,758619075	0	25	NA	45	0,000309606	4,654654487
09/08/2011	7,11E-15	21,24590818	91,48360448	12,71690422	48,97262837	7,11E-15	0	0	NA	70,09810665	0	0	70,09810665	7,11E-15	1	1	4,5	0	1	1	47,45905374	0,930569681	1,45527236	0	2,002607424	0,72763618	0	1,001303712	38710,24476	755,5056746	8,72	233,1378572	755,8203293	18,80141797	0	0,004634755	NA	755,1332746	205,6164392	0	384,6	0	12,47087029	40,68773499	12,80392157	12,80392157	9,665895732	26600	0	357,3218001	0	398,0095351	0	53,70357392	47,91797657	219,2271861	0	138,094614	0	357,4961395	165,5236121	661,1143656	755,5056746	0	755,5056746	0	0	0	6,520316511	7,911772586	6,520316511	5,338846892	6,8844077	0	0	0	0	0,733091694	0	0	0	0	0	0	54,75822572	53,88451686	0	NA	17,04084428	9,4	0,598557808	18,4050394	0,360883126	0,349281991	0	0	0,870147318	0,67479782	NA	0,149330584	1,019477902	1	0,314419717	0,092639573	0	670,6423698	866,8379926	NA	0,137301194	0	NA	0,862698806	0	51	3	0	0	12,625	1,639390105	0	638,1146709	33,70764442	414,9909591	37,82297432	0,866837993	153,7542022	0	NA	0	16,21358979	130	25,25	415	NA	0,175158461	1,000487906	1,639390105	0	53,95	668,5065139	NA	NA	NA	NA	NA	NA	NA	0,002253935	NA	NA	0	0	0	0	0	0	0	0	38,36882728	3,320761374	179,4188273	1	600	668,5065139	668,5065139	0,928025586	54,75822572	2219,933478	0	0	27,1	1,181469619	0,000367434	0,005460712	1,181469619	0	25	NA	45	0,00032406	4,275864935
10/08/2011	0	21,23038565	73,70223347	12,74710994	38,24494054	0	0	0	NA	62,13057723	0	0	62,13057723	0	1	1	4,5	0	1	1	48,45905374	0,93190488	1,400366273	0	2,002607424	0,700183137	0	1,001303712	37249,74287	799,0648744	8,72	235,7668436	799,3795291	18,80141797	0	0,005231174	NA	798,6924744	208,2454256	0	384,6	0	12,46131005	42,76662266	12,98301887	12,98301887	10,00506283	26600	0	385,1472721	0	427,9138948	0	59,71079574	53,70357392	237,0773984	0	148,0698737	0	371,1509796	177,3666026	696,587456	799,0648744	0	799,0648744	0	0	0	2,628986423	5,357512503	2,628986423	1,783054629	4,621919639	0	0	0	0	0,678142218	0	0	0	0	0	0	44,25216235	43,5591998	0	NA	17,36541975	5,6	0,6004182	19,0054576	0,365489569	0,360738839	0	0	0,862698806	0,3328139	NA	0,157896373	1,020595179	1	0,33373993	0,096393205	0	683,001402	881,4438889	NA	0,145321644	0	NA	0,854678356	0	52	3	0	0	9,665	1,327016041	0	654,1899872	34,18117862	424,8105125	37,82177826	0,881443889	165,5236121	0	NA	0	18,57137743	130	19,33	415	NA	0,188037916	0,963659894	1,327016041	0	53,95	681,4895327	NA	NA	NA	NA	NA	NA	NA	0,00223352	NA	NA	0	0	0	0	0	0	0	0	35,73984085	1,502152076	176,7898409	1	600	681,4895327	681,4895327	0,89518965	44,25216235	1557,90263	0	0	28,7	0,845931793	0,000383713	0,005442766	0,845931793	0	25	NA	45	0,000338922	4,681976353
11/08/2011	0	21,23665735	60,7034532	20,98503119	49,52829047	0	0	0	NA	79,72575194	0	0	79,72575194	0	1	1	4,5	0	1	1	49,45905374	0,933189693	1,347975222	0	2,002607424	0,673987611	0	1,001303712	35856,1409	858,309497	8,72	238,5629445	858,6241518	18,80141797	0	0,004596342	NA	857,937097	211,0415266	0	384,6	0	12,45163549	44,98534866	13	13	10,58128164	26600	0	433,1934667	0	478,1788153	0	70,16670326	59,71079574	267,0968631	0	166,0966036	0	380,1306817	196,9301598	743,1574451	858,309497	0	858,309497	0	0	0	2,796100918	7,809017305	2,796100918	1,4910588	6,674198072	0	0	0	0	0,634824505	0	0	0	0	0	0	59,984198	59,24462266	0	NA	17,69041975	9,7	0,98815133	19,99360893	0,377237904	0,395602679	0	0	0,854678356	0,190940645	NA	0,167119891	1,021798247	1	0,37098011	0,100475682	0	890,7444576	896,0688889	NA	0,159335407	0	NA	0,840664593	0	53	3	0	0	12,87	1,870289558	0	670,4054234	34,63750452	434,7165702	37,8196189	0,896068889	177,3666026	0	NA	0	20,48112927	130	25,74	415	NA	0,195220169	0,877507883	1,870289558	0	53,95	694,4895327	NA	NA	NA	NA	NA	NA	NA	0,002205694	NA	NA	0	0	0	0	0	0	0	0	32,94373993	0,010670569	173,9937399	1	600	694,4895327	694,4895327	0,867166193	59,984198	1492,378876	0	0	29,75	1,305042118	0,000406702	0,005369041	1,305042118	0	25	NA	45	0,000359783	4,262749133
12/08/2011	0	21,35230091	52,17874905	19,59180648	38,04048983	0	0	0	NA	67,65334961	0	0	67,65334961	0	1	1	4,5	0	1	1	50,45905374	0,934426921	1,364259839	0	2,002607424	0,68212992	0	1,001303712	36289,31172	906,1615147	8,72	240,5595302	906,4761695	18,80141797	0	0,003390674	NA	905,7891147	213,0381123	0	386,4	0	12,44185002	45,05914956	12,93902439	12,93902439	10,71998994	26600	0	480,8728878	0	525,9320374	0	80,00283143	70,16670326	295,2828789	0	185,5900089	0	380,2294773	215,2800475	781,0995337	906,1615147	0	906,1615147	0	0	1,8	1,996585698	7,705969357	1,996585698	0,584576874	6,478135597	0	0	0	0	0,610436874	0	0	0	0	0	0	47,876618	47,8520177	0	NA	18,01389536	4,4	0,91755013	20,91115906	0,387243686	0,406249766	0	0	0,840664593	0,075860265	NA	0,183235718	1,023900311	1	0,409354788	0,0993867	0	872,2773765	910,6252913	NA	0,174393857	0	NA	0,825606143	0	54	3	0	0	8,735	1,391794776	0	693,3503879	35,07933281	448,9759632	37,81645005	0,910625291	196,9301598	0	NA	0	19,80133192	130	17,47	415	NA	0,199943365	0,790706831	1,391794776	0	53,95	707,4285571	NA	NA	NA	NA	NA	NA	NA	0,002183577	NA	NA	0	0	0	0	0	0	0	0	33,32106054	1,8	174,3710605	1	600	707,4285571	707,4285571	0,842732463	47,876618	43,04901674	0	0	27,1	1,412008824	0,000425352	0,00520834	1,412008824	0	25	NA	45	0,000376689	4,86087107
13/08/2011	0	21,2811243	52,98839673	20,51826697	39,81535206	0	0	0	NA	69,69042864	0	0	69,69042864	0	1	1	4,5	0	1	1	51,45905374	0,935619159	1,368062331	0	2,002607424	0,684031165	0	1,001303712	36390,458	957,0591807	10,08	252,9566845	957,3738355	26,91623157	0	0,004962143	NA	956,6867807	215,9604529	0	420	0	12,43195706	45,63296976	12,31818182	12,31818182	11,69273284	26600	8,1148136	531,1881742	0	576,821144	0	91,27641879	80,00283143	325,844992	0	205,3431822	0	380,2380368	234,5685732	820,1497922	957,0591807	0	957,0591807	0	0	32,24	2,922340637	5,133677595	2,922340637	1,892766523	4,238395757	0	0	0	0	0,584264329	0	0	0	0	0	0	51,08893942	50,89766602	0	NA	18,32184991	3,4	0,964153335	21,8753124	0,397732953	0,423989217	0	0	0,825606143	0,368696025	NA	0,200552936	1,026159079	1	0,448382739	0,099643123	0	907,7622094	924,4832459	NA	0,18948448	1,36	NA	0,81051552	0	55	3	0	0	7,955	1,387303135	0	714,8435312	35,50413633	462,2808582	37,81222609	0,924483246	215,2800475	0	NA	0	18,79276262	130	15,91	415	NA	0,19999533	0,715825493	1,387303135	0	53,95	719,746739	NA	NA	NA	NA	NA	NA	NA	0,002162933	NA	NA	0	0	0	0	0	0	0	0	53,95	13	195	1	600	719,746739	719,746739	0,821646781	51,08893942	302,533234	0	0	24,3	1,029574114	0,000443164	0,005193547	1,029574114	0	25	NA	45	0,000378349	5,023446344
14/08/2011	9,473923471	23,05305781	57,19949859	23,05305781	44,79913572	9,473923471	0	0	NA	88,2891937	0	0	88,2891937	9,473923471	1	1	4,5	0	1	1	52,45905374	0,936768817	1,379813203	0	2,002607424	0,689906602	0	1,001303712	36703,0312	1023,640592	10,08	258,7739273	1023,955247	26,91623157	0	0,005409233	NA	1023,268192	221,7776958	0	420	0	12,42195997	45,90900232	12,77272727	12,77272727	12,40036287	26600	0	597,4932346	0	643,4022369	0	113,1507051	91,27641879	369,465038	0	228,0281966	0	380,238355	256,3143329	864,5808845	1023,640592	0	1023,640592	0	0	0	5,817242852	5,656470837	5,817242852	4,584657403	4,584657403	0	0	0	0	0,915020252	0	0	0	0	0	0	66,67342207	66,58141121	0	NA	18,64116809	6	1,165629485	22,8753124	0,408487721	0,48237794	0	0	0,81051552	0,81051552	NA	0,217907152	1,028422672	1	0,493209638	0,099298081	0	938,852564	938,852564	NA	0,206397529	0	NA	0,793602471	0	56	3	0	0	9,99	1,892949954	0	736,4236157	35,94632085	475,6295865	37,80690197	0,938852564	234,5685732	0	NA	0	21,70778249	130	19,98	415	NA	0,199999833	0,63638939	1,892949954	0	53,95	732,5194662	NA	NA	NA	NA	NA	NA	NA	0,002143688	NA	NA	0	0	0	0	0	0	0	0	48,13275715	8,205222941	189,1827571	1	600	732,5194662	732,5194662	0,801973128	66,67342207	132,0414509	0	0	26,4	1,232585449	0,000461562	0,005206601	1,232585449	0	25	NA	45	0,000395573	4,664106071
